S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
15.3,0.0,123.0,16.35,0.8999999999999999,597.6,6.05,9.5,315.0,108.0,33.9,67.8,9.0,8.55,18.0,10.95,20.4,100.18461538461537,32077.143195266275
16.560000000000002,0.0,123.0,17.82,1.08,607.9200000000001,6.46,9.6,315.0,108.0,40.67999999999999,68.75999999999999,9.0,8.459999999999999,18.0,11.34,20.28,101.83692307692307,33591.111479289946
17.82,0.0,123.0,19.29,1.26,618.24,6.869999999999999,9.7,315.0,108.0,47.459999999999994,69.72,9.0,8.37,18.0,11.73,20.16,103.48923076923076,35105.07976331361
19.080000000000002,0.0,123.0,20.759999999999998,1.44,628.5600000000001,7.279999999999999,9.8,315.0,108.0,54.239999999999995,70.67999999999999,9.0,8.28,18.0,12.120000000000001,20.04,105.14153846153845,36619.04804733728
20.340000000000003,0.0,123.0,22.23,1.6199999999999999,638.88,7.6899999999999995,9.9,315.0,108.0,61.019999999999996,71.64,9.0,8.19,18.0,12.51,19.92,106.79384615384615,38133.01633136095
21.6,0.0,123.0,23.7,1.8,649.2,8.1,10.0,315.0,108.0,67.8,72.6,9.0,8.1,18.0,12.9,19.8,108.44615384615383,39646.984615384616
22.860000000000003,0.0,123.0,25.169999999999998,1.98,659.52,8.51,10.1,315.0,108.0,74.58,73.56,9.0,8.01,18.0,13.290000000000001,19.68,110.09846153846152,41160.95289940829
24.12,0.0,123.0,26.64,2.16,669.84,8.92,10.2,315.0,108.0,81.36,74.52,9.0,7.92,18.0,13.68,19.560000000000002,111.75076923076922,42674.92118343195
25.380000000000003,0.0,123.0,28.11,2.34,680.1600000000001,9.33,10.3,315.0,108.0,88.13999999999999,75.47999999999999,9.0,7.83,18.0,14.07,19.44,113.40307692307691,44188.88946745562
26.64,0.0,123.0,29.58,2.52,690.48,9.74,10.4,315.0,108.0,94.91999999999999,76.44,9.0,7.74,18.0,14.46,19.32,115.05538461538461,45702.857751479285
27.900000000000002,0.0,123.0,31.049999999999997,2.7,700.8,10.149999999999999,10.5,315.0,108.0,101.69999999999999,77.4,9.0,7.65,18.0,14.850000000000001,19.200000000000003,116.7076923076923,47216.826035502956
29.160000000000004,0.0,123.0,32.519999999999996,2.88,711.12,10.559999999999999,10.6,315.0,108.0,108.47999999999999,78.36,9.0,7.5600000000000005,18.0,15.24,19.080000000000002,118.35999999999999,48730.79431952663
30.42,0.0,123.0,33.989999999999995,3.06,721.44,10.969999999999999,10.7,315.0,108.0,115.25999999999999,79.32,9.0,7.47,18.0,15.63,18.96,120.01230769230769,50244.76260355029
31.680000000000003,0.0,123.0,35.46,3.24,731.76,11.379999999999999,10.8,315.0,108.0,122.03999999999999,80.28,9.0,7.38,18.0,16.02,18.84,121.66461538461537,51758.73088757396
32.940000000000005,0.0,123.0,36.93,3.42,742.0799999999999,11.79,10.9,315.0,108.0,128.82,81.24000000000001,9.0,7.29,18.0,16.41,18.720000000000002,123.31692307692308,53272.699171597626
34.2,0.0,123.0,38.4,3.6,752.4,12.2,11.0,315.0,108.0,135.6,82.2,9.0,7.2,18.0,16.8,18.6,124.96923076923076,54786.6674556213
35.46,0.0,123.0,39.87,3.7800000000000002,762.72,12.61,11.1,315.0,108.0,142.38,83.16,9.0,7.11,18.0,17.19,18.48,126.62153846153845,56300.63573964497
36.72,0.0,123.0,41.339999999999996,3.96,773.04,13.02,11.2,315.0,108.0,149.16,84.12,9.0,7.0200000000000005,18.0,17.580000000000002,18.36,128.27384615384614,57814.60402366864
37.980000000000004,0.0,123.0,42.81,4.140000000000001,783.36,13.43,11.3,315.0,108.0,155.94,85.08,9.0,6.93,18.0,17.97,18.240000000000002,129.92615384615385,59328.5723076923
39.24,0.0,123.0,44.28,4.32,793.68,13.839999999999998,11.4,315.0,108.0,162.72,86.04,9.0,6.84,18.0,18.36,18.12,131.57846153846154,60842.54059171597
40.5,0.0,123.0,45.75,4.5,804.0,14.249999999999998,11.5,315.0,108.0,169.5,87.0,9.0,6.75,18.0,18.75,18.0,133.23076923076923,62356.508875739644
41.76,0.0,123.0,47.22,4.68,814.32,14.659999999999998,11.6,315.0,108.0,176.28,87.96,9.0,6.66,18.0,19.14,17.88,134.8830769230769,63870.477159763315
43.019999999999996,0.0,123.0,48.69,4.86,824.64,15.069999999999999,11.7,315.0,108.0,183.06,88.92,9.0,6.57,18.0,19.53,17.759999999999998,136.5353846153846,65384.445443786986
44.28,0.0,123.0,50.16,5.04,834.96,15.479999999999997,11.8,315.0,108.0,189.84,89.88,9.0,6.4799999999999995,18.0,19.919999999999998,17.64,138.18769230769232,66898.41372781065
45.54,0.0,123.0,51.63,5.220000000000001,845.28,15.889999999999997,11.9,315.0,108.0,196.62,90.84,9.0,6.39,18.0,20.31,17.52,139.84,68412.38201183433
46.8,0.0,123.0,53.1,5.4,855.6,16.299999999999997,12.0,315.0,108.0,203.4,91.8,9.0,6.3,18.0,20.7,17.4,141.4923076923077,69926.35029585799
48.059999999999995,0.0,123.0,54.57,5.58,865.9200000000001,16.709999999999997,12.1,315.0,108.0,210.18,92.75999999999999,9.0,6.21,18.0,21.09,17.279999999999998,143.14461538461538,71440.31857988166
49.32,0.0,123.0,56.04,5.760000000000001,876.24,17.119999999999997,12.2,315.0,108.0,216.96,93.72,9.0,6.12,18.0,21.48,17.16,144.79692307692306,72954.28686390533
50.58,0.0,123.0,57.51,5.94,886.56,17.529999999999998,12.3,315.0,108.0,223.74,94.68,9.0,6.03,18.0,21.87,17.04,146.44923076923078,74468.255147929
51.839999999999996,0.0,123.0,58.98,6.12,896.88,17.939999999999998,12.4,315.0,108.0,230.52,95.64,9.0,5.94,18.0,22.26,16.919999999999998,148.10153846153847,75982.22343195266
53.099999999999994,0.0,123.0,60.45,6.300000000000001,907.2,18.349999999999998,12.5,315.0,108.0,237.3,96.6,9.0,5.85,18.0,22.65,16.799999999999997,149.75384615384615,77496.19171597634
54.36,0.0,123.0,61.92,6.48,917.52,18.759999999999998,12.6,315.0,108.0,244.07999999999998,97.56,9.0,5.76,18.0,23.04,16.68,151.40615384615384,79010.16
