S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
129.0,130.5,109.5,174.0,102.0,151.5,121.5,171.5,93.5,75.0,70.5,76.5,139.5,118.5,42.0,135.0,0.0,0.0,113.66666666666667,3310.9155555555553,116.78571428571429,120.78571428571429,44.25
178.5,246.0,97.5,156.0,81.0,120.0,135.0,181.5,118.5,76.5,75.0,30.5,137.0,139.5,0.0,90.0,0.0,0.0,118.16666666666667,4987.515555555556,105.71428571428571,147.5,22.5
148.5,247.5,88.5,120.0,67.5,58.5,74.0,171.0,118.5,82.5,137.0,125.0,111.0,192.0,45.0,22.5,0.0,10.5,119.1,4936.768888888888,98.64285714285714,150.14285714285714,19.5
111.0,193.5,100.5,46.5,87.0,135.0,45.0,245.0,91.5,72.0,90.0,225.5,115.5,186.0,100.5,93.0,0.0,10.5,122.96666666666667,7378.964444444445,111.07142857142857,138.07142857142858,51.0
169.5,183.0,130.5,22.5,57.0,145.5,67.5,214.5,67.5,57.0,78.0,132.0,89.0,123.0,75.0,79.5,0.0,4.5,107.43333333333334,5938.284444444444,102.0,117.5,39.75
148.5,177.0,130.5,141.0,36.0,126.0,127.5,337.5,67.5,75.0,71.0,33.0,54.0,76.5,24.0,22.5,0.0,15.0,108.33333333333334,7152.937777777777,98.57142857142857,130.14285714285714,15.375
94.5,88.5,79.5,94.5,52.5,67.5,187.5,276.5,65.0,87.0,45.0,48.5,64.5,82.5,13.5,18.0,0.0,15.0,89.80000000000001,4673.248888888888,74.85714285714286,115.64285714285714,11.625
114.0,228.0,42.0,45.0,90.0,43.5,186.0,124.5,49.5,55.5,22.5,66.5,55.5,90.0,24.0,34.5,0.0,0.0,82.43333333333334,5291.684444444444,65.21428571428571,108.0,14.625
117.0,238.5,37.5,49.5,37.5,46.5,165.0,129.0,49.5,64.5,27.0,54.5,40.5,162.0,19.5,39.0,0.0,0.0,82.53333333333333,6628.911111111113,58.142857142857146,115.92857142857143,14.625
108.0,75.0,96.0,34.5,93.0,82.5,130.5,176.0,36.5,21.0,30.0,39.0,54.0,108.0,9.0,37.5,0.0,0.0,72.86666666666667,3280.164444444445,67.71428571428571,87.14285714285714,11.625
94.5,132.0,162.0,25.5,99.0,52.5,153.0,201.0,88.5,60.0,19.5,21.5,99.5,69.0,4.5,37.5,0.0,0.0,85.46666666666667,4518.515555555555,73.57142857142857,108.92857142857143,10.5
79.5,190.5,84.0,94.5,42.0,58.5,138.0,211.5,88.5,69.0,78.5,9.0,88.5,85.5,51.0,31.5,0.0,0.0,91.23333333333333,3756.7111111111108,62.357142857142854,125.85714285714286,20.625
76.5,228.0,67.5,82.5,85.5,49.5,114.0,134.0,63.5,55.5,76.5,25.5,88.5,139.5,4.5,73.5,0.0,0.0,86.06666666666666,3785.1955555555555,63.214285714285715,120.57142857142857,19.5
85.5,118.5,141.0,189.0,157.5,55.5,49.5,84.0,37.5,66.0,72.0,48.0,60.0,67.5,9.0,64.5,0.0,0.0,82.7,4606.72,106.07142857142857,69.85714285714286,18.375
76.5,63.0,141.0,61.5,40.5,102.0,107.0,64.5,37.5,18.0,64.5,39.5,27.0,51.0,24.0,9.0,0.0,10.5,61.166666666666664,1771.795555555555,68.42857142857143,59.214285714285715,10.875
97.5,87.0,60.0,40.5,67.5,82.5,114.0,103.5,51.5,18.0,34.5,30.0,49.5,34.5,19.5,18.0,0.0,0.0,59.33333333333333,1367.7111111111112,56.57142857142857,67.78571428571429,9.375
124.5,232.5,72.0,21.0,37.5,45.0,100.5,105.0,45.0,27.5,30.0,34.5,27.0,48.0,27.0,13.5,0.0,0.0,65.13333333333334,3904.8311111111116,51.714285714285715,84.0,10.125
108.0,421.5,43.5,30.0,27.0,30.0,59.0,109.5,45.0,63.0,19.5,28.5,81.0,96.0,21.0,22.5,0.0,0.0,78.83333333333334,10732.177777777777,47.142857142857146,118.78571428571429,10.875
79.5,105.0,22.5,64.5,9.0,72.0,27.0,94.5,39.5,49.5,4.5,18.0,46.5,100.5,4.5,13.5,0.0,0.0,49.13333333333333,1485.1644444444444,45.0,59.642857142857146,4.5
55.5,84.0,60.0,10.5,22.5,66.0,40.5,100.5,123.0,25.5,9.0,18.5,13.5,48.0,9.0,15.0,0.0,0.0,45.733333333333334,2022.2577777777774,36.92857142857143,59.785714285714285,6.0
13.5,28.5,75.0,16.5,13.5,9.0,93.0,109.5,123.0,28.5,44.0,39.0,54.0,42.0,9.0,0.0,0.0,0.0,46.53333333333333,2658.271111111111,27.857142857142858,70.57142857142857,2.25
19.5,70.5,48.0,21.0,33.0,58.5,102.0,91.5,81.5,49.5,15.0,120.5,54.0,48.0,27.0,0.0,0.0,0.0,55.96666666666667,2203.408888888889,50.0,66.07142857142857,6.75
36.0,174.0,64.5,46.5,22.5,111.0,129.0,81.0,57.0,40.5,15.0,174.5,31.5,69.0,43.5,4.5,0.0,4.5,73.03333333333333,5149.831111111112,70.78571428571429,79.5,13.125
57.0,117.0,60.0,64.5,37.5,147.0,129.0,75.0,57.0,105.0,9.5,98.0,31.5,118.5,27.0,4.5,0.0,9.0,75.56666666666666,2837.4355555555553,81.28571428571429,76.78571428571429,10.125
66.0,42.0,31.5,67.5,33.0,61.5,105.0,70.5,43.0,111.0,33.0,32.0,36.0,64.5,21.0,0.0,0.0,4.5,54.5,1369.7555555555552,57.5,56.285714285714285,6.375
96.0,45.0,63.0,72.0,79.5,33.0,87.0,60.0,19.5,48.5,60.0,22.5,60.5,85.5,19.5,55.5,0.0,4.5,56.766666666666666,1855.7022222222226,59.214285714285715,59.642857142857146,19.875
100.5,57.0,9.0,18.0,136.5,42.0,72.5,60.0,19.5,48.0,42.0,17.0,84.0,73.5,0.0,4.5,0.0,42.0,51.96666666666667,2267.582222222222,53.0,58.357142857142854,11.625
139.5,40.5,61.5,18.0,75.0,36.0,45.0,46.5,18.0,27.0,33.0,14.0,75.0,70.5,27.0,0.0,0.0,0.0,48.43333333333334,2040.0577777777776,53.0,46.92857142857143,6.75
133.5,103.5,90.0,13.5,22.5,46.5,45.0,45.0,4.5,22.5,45.0,6.5,41.0,13.5,27.0,4.5,0.0,0.0,43.96666666666667,1982.4888888888886,47.857142857142854,42.5,7.875
