S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
1567.5,4.5,2419.5,43353.5,307.5,6.75,13.5,6.75,8.25,11.25,4.5,11.25,27.75,12.0,0.0,0.0,0.0,0.0,3183.6333333333337,127982513.91555557,6811.035714285714,11.035714285714286,0.0
1854.6000000000001,4.5,2823.8999999999996,45732.1,349.5,7.2,15.3,8.100000000000001,9.899999999999999,10.8,4.5,10.8,28.8,11.4,0.0,0.0,0.0,0.0,3391.426666666667,140234677.30844444,7255.557142857143,11.785714285714286,0.0
2141.7000000000003,4.5,3228.2999999999997,48110.7,391.5,7.65,17.1,9.450000000000001,11.549999999999999,10.35,4.5,10.35,29.85,10.8,0.0,0.0,0.0,0.0,3599.2200000000003,152486840.70133334,7700.078571428571,12.535714285714286,0.0
2428.8,4.5,3632.7,50489.3,433.5,8.1,18.9,10.8,13.2,9.9,4.5,9.9,30.9,10.2,0.0,0.0,0.0,0.0,3807.013333333334,164739004.09422222,8144.6,13.285714285714286,0.0
2715.9,4.5,4037.1,52867.899999999994,475.5,8.55,20.7,12.15,14.85,9.45,4.5,9.45,31.950000000000003,9.600000000000001,0.0,0.0,0.0,0.0,4014.8066666666673,176991167.4871111,8589.121428571429,14.035714285714286,0.0
3003.0,4.5,4441.5,55246.5,517.5,9.0,22.5,13.5,16.5,9.0,4.5,9.0,33.0,9.0,0.0,0.0,0.0,0.0,4222.6,189243330.88,9033.642857142857,14.785714285714286,0.0
2959.95,6.9,5409.75,51424.85,466.65,10.05,22.95,13.5,16.5,8.55,4.25,9.45,30.6,8.55,0.45,0.45,0.0,0.0,4026.196666666667,174884924.17377776,8612.75,14.75,0.225
2916.9,9.3,6378.0,47603.2,415.8,11.1,23.4,13.5,16.5,8.1,4.0,9.9,28.2,8.1,0.9,0.9,0.0,0.0,3829.7933333333335,160526517.46755555,8191.857142857142,14.714285714285715,0.45
2873.85,11.7,7346.25,43781.55,364.95,12.15,23.85,13.5,16.5,7.65,3.75,10.35,25.8,7.65,1.35,1.35,0.0,0.0,3633.3900000000003,146168110.76133332,7770.964285714285,14.678571428571429,0.675
2830.8,14.1,8314.5,39959.9,314.1,13.2,24.3,13.5,16.5,7.2,3.5,10.8,23.4,7.2,1.8,1.8,0.0,0.0,3436.9866666666667,131809704.0551111,7350.071428571428,14.642857142857144,0.9
2787.75,16.5,9282.75,36138.25,263.25,14.25,24.75,13.5,16.5,6.75,3.25,11.25,21.0,6.75,2.25,2.25,0.0,0.0,3240.5833333333335,117451297.34888887,6929.178571428571,14.607142857142858,1.125
2744.7,18.9,10251.0,32316.6,212.39999999999998,15.3,25.2,13.5,16.5,6.3,3.0,11.7,18.6,6.3,2.7,2.7,0.0,0.0,3044.1800000000003,103092890.64266664,6508.285714285714,14.571428571428571,1.35
2701.65,21.3,11219.25,28494.95,161.55,16.35,25.65,13.5,16.5,5.85,2.75,12.15,16.2,5.85,3.15,3.15,0.0,0.0,2847.7766666666666,88734483.93644442,6087.392857142857,14.535714285714286,1.575
2658.6,23.7,12187.5,24673.3,110.69999999999999,17.4,26.1,13.5,16.5,5.4,2.5,12.6,13.8,5.4,3.6,3.6,0.0,0.0,2651.3733333333334,74376077.2302222,5666.5,14.5,1.8
2615.55,26.099999999999998,13155.75,20851.65,59.849999999999966,18.450000000000003,26.55,13.5,16.5,4.95,2.25,13.05,11.400000000000002,4.95,4.05,4.05,0.0,0.0,2454.9700000000003,60017670.523999974,5245.607142857142,14.464285714285715,2.025
2572.5,28.5,14124.0,17030.0,9.0,19.5,27.0,13.5,16.5,4.5,2.0,13.5,9.0,4.5,4.5,4.5,0.0,0.0,2258.5666666666666,45659263.81777777,4824.714285714285,14.428571428571429,2.25
2442.0,29.4,13979.55,17273.95,9.0,522.6,27.45,13.25,16.5,4.05,2.85,15.3,9.45,4.5,4.05,4.5,0.0,0.0,2290.2599999999998,47290254.60488888,4892.349999999999,14.771428571428572,2.1375
2311.5,30.3,13835.1,17517.9,9.0,1025.7,27.9,13.0,16.5,3.6,3.7,17.1,9.9,4.5,3.6,4.5,0.0,0.0,2321.9533333333334,48921245.39199998,4959.985714285714,15.114285714285714,2.025
2181.0,31.2,13690.65,17761.85,9.0,1528.8000000000002,28.35,12.75,16.5,3.15,4.55,18.9,10.35,4.5,3.15,4.5,0.0,0.0,2353.6466666666665,50552236.17911109,5027.621428571429,15.457142857142857,1.9125
2050.5,32.1,13546.2,18005.8,9.0,2031.9,28.8,12.5,16.5,2.7,5.4,20.7,10.8,4.5,2.7,4.5,0.0,0.0,2385.34,52183226.9662222,5095.257142857143,15.8,1.8
1920.0,33.0,13401.75,18249.75,9.0,2535.0,29.25,12.25,16.5,2.25,6.25,22.5,11.25,4.5,2.25,4.5,0.0,0.0,2417.0333333333333,53814217.75333331,5162.892857142857,16.142857142857142,1.6875
1789.5,33.9,13257.3,18493.7,9.0,3038.1000000000004,29.7,12.0,16.5,1.7999999999999998,7.1,24.3,11.7,4.5,1.7999999999999998,4.5,0.0,0.0,2448.7266666666665,55445208.54044442,5230.528571428571,16.485714285714288,1.575
1659.0,34.8,13112.85,18737.65,9.0,3541.2000000000003,30.15,11.75,16.5,1.35,7.95,26.1,12.15,4.5,1.35,4.5,0.0,0.0,2480.42,57076199.32755552,5298.164285714285,16.82857142857143,1.4625
1528.5,35.7,12968.4,18981.6,9.0,4044.3,30.6,11.5,16.5,0.8999999999999999,8.8,27.9,12.6,4.5,0.8999999999999999,4.5,0.0,0.0,2512.1133333333332,58707190.11466663,5365.8,17.17142857142857,1.35
1398.0,36.6,12823.95,19225.55,9.0,4547.400000000001,31.05,11.25,16.5,0.4500000000000002,9.649999999999999,29.7,13.05,4.5,0.4500000000000002,4.5,0.0,0.0,2543.806666666667,60338180.90177774,5433.435714285714,17.514285714285716,1.2375
1267.5,37.5,12679.5,19469.5,9.0,5050.5,31.5,11.0,16.5,0.0,10.5,31.5,13.5,4.5,0.0,4.5,0.0,0.0,2575.5,61969171.68888885,5501.071428571428,17.857142857142858,1.125
1825.95,35.1,12760.05,19482.6,113.4,5367.45,31.5,10.8,16.8,0.45,14.4,35.75,13.25,4.5,2.7,4.05,0.0,0.0,2647.6466666666665,61496197.151111074,5655.092857142857,18.05,1.6875
2384.4,32.7,12840.6,19495.7,217.8,5684.4,31.5,10.6,17.1,0.9,18.3,40.0,13.0,4.5,5.4,3.6,0.0,0.0,2719.7933333333335,61023222.6133333,5809.114285714286,18.242857142857144,2.25
2942.8500000000004,30.3,12921.15,19508.8,322.20000000000005,6001.35,31.5,10.4,17.4,1.35,22.2,44.25,12.75,4.5,8.100000000000001,3.15,0.0,0.0,2791.94,60550248.075555526,5963.135714285714,18.435714285714287,2.8125
3501.3,27.9,13001.7,19521.9,426.6,6318.3,31.5,10.2,17.7,1.8,26.1,48.5,12.5,4.5,10.8,2.7,0.0,0.0,2864.0866666666666,60077273.53777775,6117.157142857143,18.62857142857143,3.375
4059.75,25.5,13082.25,19535.0,531.0,6635.25,31.5,10.0,18.0,2.25,30.0,52.75,12.25,4.5,13.5,2.25,0.0,0.0,2936.2333333333336,59604298.99999998,6271.178571428572,18.82142857142857,3.9375
4618.200000000001,23.1,13162.8,19548.1,635.4000000000001,6952.2,31.5,9.8,18.3,2.7,33.9,57.0,12.0,4.5,16.200000000000003,1.7999999999999998,0.0,0.0,3008.38,59131324.4622222,6425.200000000001,19.014285714285712,4.5
5176.650000000001,20.7,13243.35,19561.2,739.8000000000001,7269.15,31.5,9.6,18.6,3.15,37.8,61.25,11.75,4.5,18.900000000000002,1.35,0.0,0.0,3080.5266666666666,58658349.92444443,6579.221428571429,19.207142857142856,5.0625
5735.1,18.3,13323.9,19574.3,844.2,7586.1,31.5,9.4,18.9,3.6,41.7,65.5,11.5,4.5,21.6,0.8999999999999999,0.0,0.0,3152.673333333333,58185375.386666656,6733.242857142857,19.4,5.625
6293.55,15.900000000000002,13404.45,19587.4,948.6,7903.049999999999,31.5,9.2,19.2,4.05,45.6,69.75,11.25,4.5,24.3,0.4500000000000002,0.0,0.0,3224.82,57712400.84888888,6887.264285714286,19.59285714285714,6.1875
6852.0,13.5,13485.0,19600.5,1053.0,8220.0,31.5,9.0,19.5,4.5,49.5,74.0,11.0,4.5,27.0,0.0,0.0,0.0,3296.9666666666667,57239426.31111111,7041.285714285715,19.785714285714285,6.75
6831.0,17.7,12394.65,22644.4,1217.7,9205.8,33.05,9.0,19.5,7.65,52.65,90.3,15.45,4.05,27.0,1.5,0.0,0.0,3504.66,69438349.74666667,7484.5,21.628571428571426,7.125
6810.0,21.9,11304.3,25688.3,1382.4,10191.6,34.6,9.0,19.5,10.8,55.8,106.6,19.9,3.6,27.0,3.0,0.0,0.0,3712.3533333333335,81637273.18222222,7927.714285714286,23.47142857142857,7.5
6789.0,26.1,10213.95,28732.2,1547.1,11177.4,36.15,9.0,19.5,13.95,58.95,122.9,24.35,3.15,27.0,4.5,0.0,0.0,3920.0466666666666,93836196.61777776,8370.928571428572,25.314285714285713,7.875
6768.0,30.3,9123.6,31776.1,1711.8,12163.2,37.7,9.0,19.5,17.1,62.1,139.2,28.8,2.7,27.0,6.0,0.0,0.0,4127.74,106035120.05333333,8814.142857142857,27.15714285714286,8.25
6747.0,34.5,8033.25,34820.0,1876.5,13149.0,39.25,9.0,19.5,20.25,65.25,155.5,33.25,2.25,27.0,7.5,0.0,0.0,4335.433333333333,118234043.48888889,9257.357142857143,29.0,8.625
6726.0,38.7,6942.900000000001,37863.9,2041.1999999999998,14134.8,40.8,9.0,19.5,23.4,68.4,171.8,37.7,1.7999999999999998,27.0,9.0,0.0,0.0,4543.126666666667,130432966.92444444,9700.571428571428,30.84285714285714,9.0
6705.0,42.900000000000006,5852.550000000001,40907.8,2205.8999999999996,15120.599999999999,42.35,9.0,19.5,26.55,71.55,188.10000000000002,42.150000000000006,1.35,27.0,10.5,0.0,0.0,4750.82,142631890.36,10143.785714285714,32.68571428571428,9.375
