S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
35007.0,667.8,128.4,104.4,77.4,61.8,100.6,87.0,76.8,72.0,102.0,153.0,148.2,106.0,21.0,88.2,79.2,92.4,2635.1714285714284,134295376.32857144,3055.2166666666667,83.6,86.6
40818.0,750.6,129.3,99.30000000000001,67.8,63.6,100.2,87.0,77.1,72.0,102.0,153.0,147.9,106.5,18.0,89.4,77.4,96.3,3055.3071428571425,156677747.0831633,3545.1,83.7,87.7
46629.0,833.4,130.2,94.2,58.2,65.4,99.8,87.0,77.4,72.0,102.0,153.0,147.6,107.0,15.0,90.6,75.6,100.2,3475.4428571428566,179060117.8377551,4034.983333333333,83.8,88.8
52440.0,916.1999999999999,131.1,89.1,48.60000000000001,67.2,99.4,87.0,77.7,72.0,102.0,153.0,147.3,107.5,12.0,91.8,73.8,104.1,3895.5785714285707,201442488.59234694,4524.866666666667,83.9,89.9
58251.0,999.0,132.0,84.0,39.0,69.0,99.0,87.0,78.0,72.0,102.0,153.0,147.0,108.0,9.0,93.0,72.0,108.0,4315.714285714285,223824859.3469388,5014.75,84.0,91.0
57249.9,2508.3,129.0,83.7,40.5,69.3,97.2,84.0,78.0,71.7,100.8,153.0,147.0,108.0,9.9,89.7,73.8,102.0,4351.457142857143,217731122.46734694,5056.65,83.5,88.5
56248.8,4017.6,126.0,83.4,42.0,69.6,95.4,81.0,78.0,71.4,99.6,153.0,147.0,108.0,10.8,86.4,75.6,96.0,4387.2,211637385.5877551,5098.55,83.0,86.0
55247.7,5526.9,123.0,83.1,43.5,69.9,93.6,78.0,78.0,71.1,98.4,153.0,147.0,108.0,11.7,83.1,77.4,90.0,4422.942857142857,205543648.70816326,5140.45,82.5,83.5
54246.6,7036.2,120.0,82.8,45.0,70.2,91.8,75.0,78.0,70.8,97.2,153.0,147.0,108.0,12.6,79.8,79.2,84.0,4458.685714285714,199449911.8285714,5182.35,82.0,81.0
53245.5,8545.5,117.0,82.5,46.5,70.5,90.0,72.0,78.0,70.5,96.0,153.0,147.0,108.0,13.5,76.5,81.0,78.0,4494.428571428571,193356174.94897956,5224.25,81.5,78.5
52244.4,10054.8,114.0,82.2,48.0,70.8,88.2,69.0,78.0,70.2,94.8,153.0,147.0,108.0,14.4,73.2,82.8,72.0,4530.171428571428,187262438.06938773,5266.15,81.0,76.0
51243.3,11564.1,111.0,81.9,49.5,71.1,86.4,66.0,78.0,69.9,93.6,153.0,147.0,108.0,15.3,69.9,84.6,66.0,4565.914285714285,181168701.18979588,5308.05,80.5,73.5
50242.2,13073.4,108.0,81.6,51.0,71.4,84.6,63.0,78.0,69.6,92.4,153.0,147.0,108.0,16.2,66.6,86.4,60.0,4601.657142857142,175074964.31020403,5349.95,80.0,71.0
49241.1,14582.699999999999,105.0,81.3,52.5,71.7,82.8,60.0,78.0,69.3,91.2,153.0,147.0,108.0,17.1,63.3,88.2,54.0,4637.4,168981227.4306122,5391.85,79.5,68.5
48240.0,16092.0,102.0,81.0,54.0,72.0,81.0,57.0,78.0,69.0,90.0,153.0,147.0,108.0,18.0,60.0,90.0,48.0,4673.142857142857,162887490.55102035,5433.75,79.0,66.0
49171.5,15086.1,99.3,81.0,58.5,76.2,86.7,59.4,77.7,74.7,90.0,152.2,144.6,105.7,28.5,57.0,92.4,43.2,4668.828571428571,168377256.36734688,5429.141666666666,80.8,64.2
50103.0,14080.2,96.6,81.0,63.0,80.4,92.4,61.8,77.4,80.4,90.0,151.4,142.2,103.4,39.0,54.0,94.8,38.4,4664.5142857142855,173867022.1836734,5424.533333333334,82.6,62.4
51034.5,13074.3,93.9,81.0,67.5,84.6,98.1,64.2,77.1,86.1,90.0,150.6,139.8,101.1,49.5,51.0,97.2,33.6,4660.2,179356787.99999997,5419.925,84.4,60.6
51966.0,12068.4,91.2,81.0,72.0,88.8,103.8,66.6,76.8,91.8,90.0,149.8,137.4,98.8,60.0,48.0,99.6,28.8,4655.885714285714,184846553.8163265,5415.316666666667,86.2,58.8
52897.5,11062.5,88.5,81.0,76.5,93.0,109.5,69.0,76.5,97.5,90.0,149.0,135.0,96.5,70.5,45.0,102.0,24.0,4651.571428571428,190336319.63265303,5410.708333333334,88.0,57.0
53829.0,10056.6,85.8,81.0,81.0,97.2,115.2,71.4,76.2,103.2,90.0,148.2,132.6,94.2,81.0,42.0,104.4,19.200000000000003,4647.257142857143,195826085.44897956,5406.1,89.8,55.2
54760.5,9050.7,83.1,81.0,85.5,101.4,120.9,73.8,75.9,108.9,90.0,147.4,130.2,91.9,91.5,39.0,106.8,14.399999999999999,4642.942857142857,201315851.2653061,5401.491666666667,91.6,53.4
55692.0,8044.8,80.4,81.0,90.0,105.6,126.6,76.2,75.6,114.6,90.0,146.6,127.8,89.6,102.0,36.0,109.2,9.600000000000001,4638.628571428571,206805617.0816326,5396.883333333333,93.4,51.6
56623.5,7038.9,77.7,81.0,94.5,109.80000000000001,132.3,78.6,75.3,120.30000000000001,90.0,145.8,125.4,87.3,112.5,33.0,111.6,4.800000000000004,4634.314285714286,212295382.89795917,5392.275000000001,95.2,49.8
57555.0,6033.0,75.0,81.0,99.0,114.0,138.0,81.0,75.0,126.0,90.0,145.0,123.0,85.0,123.0,30.0,114.0,0.0,4630.0,217785148.7142857,5387.666666666667,97.0,48.0
55850.7,5485.5,86.7,120.0,99.0,114.0,134.4,81.0,80.1,126.0,88.5,144.3,120.6,87.3,150.6,27.9,169.5,5.1,4472.721428571429,206799905.50255102,5206.175,98.2,67.5
54146.4,4938.0,98.4,159.0,99.0,114.0,130.8,81.0,85.2,126.0,87.0,143.6,118.2,89.6,178.2,25.8,225.0,10.2,4315.442857142857,195814662.2908163,5024.683333333333,99.4,87.0
52442.1,4390.5,110.1,198.0,99.0,114.0,127.2,81.0,90.3,126.0,85.5,142.9,115.8,91.9,205.8,23.7,280.5,15.299999999999999,4158.164285714286,184829419.07908162,4843.191666666667,100.6,106.5
50737.8,3843.0,121.8,237.0,99.0,114.0,123.6,81.0,95.4,126.0,84.0,142.2,113.4,94.2,233.4,21.6,336.0,20.4,4000.885714285714,173844175.86734694,4661.7,101.8,126.0
49033.5,3295.5,133.5,276.0,99.0,114.0,120.0,81.0,100.5,126.0,82.5,141.5,111.0,96.5,261.0,19.5,391.5,25.5,3843.607142857143,162858932.65561223,4480.208333333334,103.0,145.5
47329.2,2748.0,145.2,315.0,99.0,114.0,116.4,81.0,105.6,126.0,81.0,140.8,108.6,98.8,288.6,17.4,447.0,30.599999999999998,3686.3285714285716,151873689.44387755,4298.716666666667,104.2,165.0
45624.9,2200.5,156.89999999999998,354.0,99.0,114.0,112.8,81.0,110.69999999999999,126.0,79.5,140.1,106.2,101.1,316.20000000000005,15.299999999999999,502.5,35.699999999999996,3529.05,140888446.23214287,4117.225,105.4,184.5
43920.6,1653.0,168.6,393.0,99.0,114.0,109.2,81.0,115.8,126.0,78.0,139.4,103.8,103.4,343.8,13.2,558.0,40.8,3371.7714285714287,129903203.02040815,3935.7333333333336,106.6,204.0
42216.3,1105.5,180.3,432.0,99.0,114.0,105.6,81.0,120.9,126.0,76.5,138.7,101.4,105.7,371.4,11.099999999999998,613.5,45.9,3214.4928571428572,118917959.80867346,3754.241666666667,107.8,223.5
40512.0,558.0,192.0,471.0,99.0,114.0,102.0,81.0,126.0,126.0,75.0,138.0,99.0,108.0,399.0,9.0,669.0,51.0,3057.214285714286,107932716.59693877,3572.75,109.0,243.0
41942.1,589.2,190.8,451.5,105.0,111.9,102.0,88.3,126.0,123.4,74.7,143.1,97.2,108.0,401.4,9.0,653.1,50.7,3160.942857142857,116930691.20510204,3694.2083333333335,108.03333333333333,237.6
43372.2,620.4,189.6,432.0,111.0,109.8,102.0,95.6,126.0,120.8,74.4,148.2,95.4,108.0,403.8,9.0,637.2,50.4,3264.671428571429,125928665.8132653,3815.6666666666665,107.06666666666666,232.2
44802.3,651.6,188.4,412.5,117.0,107.7,102.0,102.9,126.0,118.2,74.1,153.3,93.6,108.0,406.2,9.0,621.3,50.1,3368.4,134926640.42142856,3937.125,106.1,226.8
46232.4,682.8,187.2,393.0,123.0,105.6,102.0,110.2,126.0,115.6,73.8,158.4,91.8,108.0,408.6,9.0,605.4,49.8,3472.1285714285714,143924615.02959183,4058.583333333333,105.13333333333333,221.4
47662.5,714.0,186.0,373.5,129.0,103.5,102.0,117.5,126.0,113.0,73.5,163.5,90.0,108.0,411.0,9.0,589.5,49.5,3575.857142857143,152922589.6377551,4180.041666666666,104.16666666666666,216.0
49092.6,745.2,184.8,354.0,135.0,101.4,102.0,124.8,126.0,110.4,73.2,168.6,88.2,108.0,413.4,9.0,573.6,49.2,3679.5857142857144,161920564.24591836,4301.5,103.2,210.6
50522.7,776.4,183.6,334.5,141.0,99.3,102.0,132.1,126.0,107.8,72.9,173.7,86.4,108.0,415.8,9.0,557.7,48.9,3783.3142857142857,170918538.85408163,4422.958333333333,102.23333333333333,205.2
51952.8,807.6,182.4,315.0,147.0,97.2,102.0,139.4,126.0,105.2,72.6,178.8,84.6,108.0,418.2,9.0,541.8,48.6,3887.0428571428574,179916513.46224487,4544.416666666666,101.26666666666667,199.8
53382.9,838.8,181.2,295.5,153.0,95.1,102.0,146.7,126.0,102.6,72.3,183.9,82.8,108.0,420.6,9.0,525.9,48.3,3990.7714285714287,188914488.07040817,4665.875,100.3,194.4
